Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
490	Spectrogram 1	1	384.101554380	384.145650380	62500.0	71268.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
491	Spectrogram 1	1	384.134834380	384.143431713	84982.0	95773.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
492	Spectrogram 1	1	386.010440389	386.047048389	64298.6	73516.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
493	Spectrogram 1	1	386.046216389	386.056755055	72167.3	78012.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
494	Spectrogram 1	1	386.658568754	386.682142087	56654.7	65422.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
495	Spectrogram 1	1	386.883208753	386.913992753	58003.6	65647.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
496	Spectrogram 1	1	387.030750270	387.072350270	62500.0	70593.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
497	Spectrogram 1	1	388.998708094	389.017012094	73741.0	81384.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
498	Spectrogram 1	1	389.482100460	389.526473793	60251.8	66097.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
499	Spectrogram 1	1	389.507615127	389.556425793	68345.3	88579.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
500	Spectrogram 1	1	389.644617793	389.706463126	56429.9	64523.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
501	Spectrogram 1	1	390.286090158	390.308554158	61151.1	73066.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
502	Spectrogram 1	1	390.296628824	390.346826158	58453.2	95098.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
503	Spectrogram 1	1	390.439455490	390.450826157	62949.6	69244.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
504	Spectrogram 1	1	394.598348346	394.639116346	51708.6	77787.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
505	Spectrogram 1	1	395.455031561	395.523255561	59802.2	95773.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
506	Spectrogram 1	1	395.590092894	395.638348894	54406.5	66996.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
507	Spectrogram 1	1	395.630583560	395.643063560	78911.9	87455.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
508	Spectrogram 1	1	399.949220180	399.998308180	62500.0	76663.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
509	Spectrogram 1	1	399.939236180	399.953380180	50359.7	58003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
510	Spectrogram 1	1	400.209081512	400.273700178	53507.2	62050.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
511	Spectrogram 1	1	401.084623393	401.165604726	58902.9	69244.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
512	Spectrogram 1	1	401.978191757	402.031717090	55530.6	61151.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
513	Spectrogram 1	1	401.930213091	401.946021091	58228.4	63399.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
514	Spectrogram 1	1	401.801807758	401.809295758	55755.4	63624.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
515	Spectrogram 1	1	401.815674425	401.823162425	59352.5	65197.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
516	Spectrogram 1	1	401.826490425	401.832314425	77338.1	83857.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
517	Spectrogram 1	1	401.858938425	401.878906424	66771.6	83857.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
518	Spectrogram 1	1	405.302310496	405.308689162	62500.0	75089.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
519	Spectrogram 1	1	405.312571829	405.319505162	63174.5	83857.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
520	Spectrogram 1	1	405.832572011	405.894694677	56879.5	66097.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
521	Spectrogram 1	1	405.984828194	406.061649527	55080.9	64523.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
522	Spectrogram 1	1	406.148454860	406.186449526	53732.0	63399.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
523	Spectrogram 1	1	407.753383773	407.765863773	56205.0	63174.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
524	Spectrogram 1	1	407.772797106	407.787773106	56429.9	62724.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
525	Spectrogram 1	1	411.585300026	411.649364026	53732.0	82509.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
526	Spectrogram 1	1	411.725076026	411.809108025	53732.0	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
527	Spectrogram 1	1	414.580778398	414.666197064	56429.9	74190.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
528	Spectrogram 1	1	415.288533430	415.324586763	49460.4	95548.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
529	Spectrogram 1	1	417.354112771	417.383510104	62724.8	69019.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
530	Spectrogram 1	1	417.378518104	417.409302104	72841.7	88579.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
531	Spectrogram 1	1	417.491670104	417.558507437	59577.3	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
532	Spectrogram 1	1	417.227648772	417.252608772	64748.2	83857.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
533	Spectrogram 1	1	417.641707620	417.656683620	55755.4	64748.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
534	Spectrogram 1	1	417.651968954	417.686912954	63624.1	84982.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
535	Spectrogram 1	1	417.768171620	417.816427620	53956.8	63399.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
536	Spectrogram 1	1	417.811712953	417.823360953	73066.5	81609.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
537	Spectrogram 1	1	419.697026049	419.730860715	62949.6	73741.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
538	Spectrogram 1	1	421.694935873	421.707138540	60476.6	65197.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
539	Spectrogram 1	1	421.795053206	421.808087872	62724.8	67670.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
540	Spectrogram 1	1	421.887960056	421.921517389	58453.2	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
541	Spectrogram 1	1	421.991682722	422.018306722	60701.4	70593.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
542	Spectrogram 1	1	422.214381572	422.240450905	62050.4	69919.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
543	Spectrogram 1	1	422.234072239	422.272066905	74640.3	91052.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
544	Spectrogram 1	1	426.564634427	426.587653094	71268.0	83408.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
545	Spectrogram 1	1	426.589871760	426.604847760	60251.8	67221.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
546	Spectrogram 1	1	462.150954331	462.187007665	64298.6	78687.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
547	Spectrogram 1	1	462.483199847	462.548373180	59352.5	74640.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
548	Spectrogram 1	1	464.360747426	464.372118092	59802.2	66097.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
549	Spectrogram 1	1	464.369899426	464.377942092	82958.6	87904.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
550	Spectrogram 1	1	467.295490402	467.323223735	61825.5	75314.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
551	Spectrogram 1	1	471.866223440	471.884804773	50809.4	62949.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
552	Spectrogram 1	1	471.903386106	471.908378106	62500.0	70818.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
553	Spectrogram 1	1	471.904218106	471.910319440	78012.6	84982.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
554	Spectrogram 1	1	472.193199622	472.280559622	56205.0	67670.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
555	Spectrogram 1	1	472.370415622	472.426159621	59577.3	71942.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
556	Spectrogram 1	1	472.494660954	472.518511621	63848.9	71717.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
558	Spectrogram 1	1	472.631109138	472.673263804	44289.6	51933.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
559	Spectrogram 1	1	472.583407805	472.623343804	60701.4	74640.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
560	Spectrogram 1	1	472.758682470	472.786415804	65197.8	75989.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
561	Spectrogram 1	1	472.778373137	472.789466470	94424.5	102742.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
562	Spectrogram 1	1	472.971951987	472.991642653	62500.0	71492.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
563	Spectrogram 1	1	473.083439986	473.142789319	62275.2	74415.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
564	Spectrogram 1	1	473.134746653	473.141679986	88129.5	95998.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
565	Spectrogram 1	1	473.219887986	473.267866652	63848.9	72167.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
566	Spectrogram 1	1	473.725467018	473.746544351	65422.7	73066.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
567	Spectrogram 1	1	474.231323200	474.249349866	66546.8	75539.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
568	Spectrogram 1	1	475.077190415	475.094939748	61151.1	70143.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
569	Spectrogram 1	1	474.956550231	475.000646231	61375.9	79586.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
570	Spectrogram 1	1	475.792156113	475.849009446	62949.6	75539.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
571	Spectrogram 1	1	475.927772112	476.039260112	59127.7	69694.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
572	Spectrogram 1	1	476.134108295	476.191516295	61825.5	73516.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
573	Spectrogram 1	1	476.286641628	476.371228294	59127.7	69019.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
574	Spectrogram 1	1	491.739108321	491.771833654	63174.5	71492.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
575	Spectrogram 1	1	493.597797233	493.645498566	38444.2	49685.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
576	Spectrogram 1	1	521.730780813	521.768220813	63624.1	75764.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
577	Spectrogram 1	1	521.756018146	521.763783480	91501.8	96672.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
578	Spectrogram 1	1	531.250528899	531.294624898	63399.3	78237.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
579	Spectrogram 1	1	535.092983399	535.133196732	57778.8	73066.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
580	Spectrogram 1	1	535.119052732	535.134583399	84082.7	95098.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
581	Spectrogram 1	1	535.429388915	535.444364915	77787.8	85431.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
582	Spectrogram 1	1	535.433548915	535.483191581	58678.1	82733.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
583	Spectrogram 1	1	549.070310003	549.103035336	62949.6	78911.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
584	Spectrogram 1	1	550.090065217	550.130001217	54856.1	76438.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
585	Spectrogram 1	1	552.324539718	552.373350384	37994.6	46762.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
586	Spectrogram 1	1	572.276182410	572.290881077	64523.4	70818.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
587	Spectrogram 1	1	572.272299744	572.287275744	84082.7	91726.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
588	Spectrogram 1	1	575.375938299	575.410604966	62949.6	99595.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
589	Spectrogram 1	1	577.997570735	578.014210735	65647.5	81160.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
590	Spectrogram 1	1	577.994520069	578.001176069	84757.2	92625.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
591	Spectrogram 1	1	578.003394735	578.020034735	92401.1	104091.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
592	Spectrogram 1	1	591.190877558	591.212786891	83857.9	102518.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
593	Spectrogram 1	1	599.309814667	599.343649333	54181.7	64973.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
594	Spectrogram 1	1	602.402914975	602.471138975	47661.9	65422.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
595	Spectrogram 1	1	602.437581642	602.451170975	76438.8	86330.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
596	Spectrogram 1	1	612.005863900	612.033319900	72167.3	80935.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
597	Spectrogram 1	1	612.637074932	612.659261599	49685.3	59352.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
598	Spectrogram 1	1	612.654546932	612.699474932	64298.6	82733.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
599	Spectrogram 1	1	616.742442035	616.784874035	49460.4	59577.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
600	Spectrogram 1	1	616.767679368	616.794858035	64298.6	79136.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
601	Spectrogram 1	1	616.567722036	616.576596702	61151.1	66097.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
602	Spectrogram 1	1	617.190890217	617.227220883	48336.3	61600.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
603	Spectrogram 1	1	617.221119550	617.240810217	70143.9	79361.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
604	Spectrogram 1	1	622.309911201	622.346241867	67895.7	82958.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
605	Spectrogram 1	1	622.621356717	622.637442050	71043.2	80485.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
606	Spectrogram 1	1	628.699674064	628.723524730	60701.4	68345.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
607	Spectrogram 1	1	642.801525854	642.858933854	43165.5	52383.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
608	Spectrogram 1	1	646.789026107	646.799010107	54181.7	60476.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
609	Spectrogram 1	1	646.797623440	646.806498107	74190.6	80935.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
610	Spectrogram 1	1	662.330515120	662.382931120	62500.0	73741.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
611	Spectrogram 1	1	663.780969183	663.808147849	62050.4	72167.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
612	Spectrogram 1	1	679.546820205	679.586756205	60701.4	70593.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
613	Spectrogram 1	1	679.530457539	679.549038872	62050.4	89028.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
614	Spectrogram 1	1	688.901832292	688.928178958	45188.8	50809.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
615	Spectrogram 1	1	689.784861989	689.842269989	43165.5	52607.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
616	Spectrogram 1	1	689.754909989	689.780147322	73066.5	81834.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
617	Spectrogram 1	1	689.793181989	689.827848655	91501.8	100494.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
618	Spectrogram 1	1	690.246622355	690.279625021	66321.9	77113.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
619	Spectrogram 1	1	690.562505020	690.579977020	69919.1	76888.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
620	Spectrogram 1	1	729.894213178	729.920559845	66097.1	74415.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
621	Spectrogram 1	1	729.918063845	729.939695845	78237.4	85881.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
622	Spectrogram 1	1	729.906693178	729.923055845	99145.7	109712.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
623	Spectrogram 1	1	731.223195242	731.252869908	81834.5	94874.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
624	Spectrogram 1	1	731.225691242	731.233179242	59577.3	65197.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
625	Spectrogram 1	1	846.133535024	846.145737691	70818.3	82958.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
