Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
164	Spectrogram 1	1	203.044450477	203.053934999	76612.9	81765.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
165	Spectrogram 1	1	211.448298211	211.472009515	51971.3	61379.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
166	Spectrogram 1	1	211.601166384	211.626551427	49731.2	60483.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
167	Spectrogram 1	1	211.066127592	211.075891071	60035.8	65860.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
168	Spectrogram 1	1	211.774956481	211.823773872	55555.6	71236.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
169	Spectrogram 1	1	211.959067785	211.972178741	54883.5	63620.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
170	Spectrogram 1	1	212.224076664	212.240814055	62500.0	71012.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
171	Spectrogram 1	1	212.899430770	212.912820683	54883.5	63620.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
172	Spectrogram 1	1	212.913936509	212.925931640	62724.0	72132.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
173	Spectrogram 1	1	213.581200877	213.598775137	55331.5	62052.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
174	Spectrogram 1	1	214.261018287	214.299514287	67652.3	87589.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
175	Spectrogram 1	1	214.560338819	214.591024036	72580.6	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
176	Spectrogram 1	1	214.653510297	214.678337427	81765.2	91397.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
177	Spectrogram 1	1	214.822837090	214.849616916	71012.5	86917.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
178	Spectrogram 1	1	215.121878480	215.144473958	78629.0	89381.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
179	Spectrogram 1	1	215.435983284	215.456905023	77060.9	88933.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
180	Spectrogram 1	1	215.717171642	215.733909033	73476.7	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
181	Spectrogram 1	1	216.179402782	216.198092869	72356.6	87813.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
182	Spectrogram 1	1	219.204408111	219.242904111	55555.6	64964.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
183	Spectrogram 1	1	219.958706912	219.972933695	58691.8	68100.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
184	Spectrogram 1	1	219.967633521	219.980186564	75940.9	87813.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
185	Spectrogram 1	1	220.358730748	220.379094574	55779.6	71236.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
186	Spectrogram 1	1	220.491514052	220.507135617	58243.7	68100.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
187	Spectrogram 1	1	220.368215269	220.380210400	77733.0	90277.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
188	Spectrogram 1	1	220.670046410	220.692920844	59363.8	76388.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
189	Spectrogram 1	1	220.939518594	220.972435463	58691.8	75044.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
190	Spectrogram 1	1	223.421674586	223.459612673	47043.0	56227.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
191	Spectrogram 1	1	223.851825726	223.870236856	51523.3	68548.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
192	Spectrogram 1	1	224.151983127	224.164536170	49507.2	61603.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
193	Spectrogram 1	1	225.206996820	225.232660820	56899.6	64068.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
194	Spectrogram 1	1	226.747395467	226.768596162	65636.2	75044.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
195	Spectrogram 1	1	227.192889400	227.202094965	64516.1	71012.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
196	Spectrogram 1	1	228.167005940	228.184859157	54211.5	74372.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
197	Spectrogram 1	1	230.234353824	230.250254345	55107.5	60483.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
198	Spectrogram 1	1	230.548738007	230.566870181	57347.7	73252.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
199	Spectrogram 1	1	230.561012094	230.596997485	74148.7	92293.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
200	Spectrogram 1	1	231.797626905	231.811853687	50851.3	60707.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
201	Spectrogram 1	1	231.802369166	231.809064122	75044.8	79973.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
202	Spectrogram 1	1	232.491671283	232.536025370	53539.4	65412.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
203	Spectrogram 1	1	232.529609370	232.537978065	73924.7	87813.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
204	Spectrogram 1	1	232.830882412	232.861567629	51747.3	62276.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
205	Spectrogram 1	1	233.854932354	233.875296180	61828.0	77284.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
206	Spectrogram 1	1	234.062476190	234.084792712	68548.4	86245.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
207	Spectrogram 1	1	234.337248548	234.355380722	68996.4	84229.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
208	Spectrogram 1	1	234.750941253	234.775489427	62500.0	76612.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
209	Spectrogram 1	1	236.934335049	236.992358006	50179.2	60931.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
210	Spectrogram 1	1	237.249835059	237.267967233	49731.2	63620.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
211	Spectrogram 1	1	237.888087948	237.937742209	56675.6	70116.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
212	Spectrogram 1	1	240.569140362	240.583367145	64068.1	75716.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
213	Spectrogram 1	1	241.469333609	241.496671348	64516.1	75268.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
214	Spectrogram 1	1	241.852341097	241.872704923	54659.5	63172.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
215	Spectrogram 1	1	241.867962662	241.882468401	73476.7	82213.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
216	Spectrogram 1	1	242.796609474	242.821436604	58019.7	73028.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
217	Spectrogram 1	1	244.116074371	244.136438197	71460.6	88485.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
218	Spectrogram 1	1	248.485930670	248.552322322	46595.0	53763.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
219	Spectrogram 1	1	250.268184805	250.292454022	51971.3	59363.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
220	Spectrogram 1	1	250.290222370	250.315049501	64292.1	75492.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
221	Spectrogram 1	1	250.105274012	250.123685143	65412.2	76612.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
222	Spectrogram 1	1	250.640870902	250.696104293	43234.8	54435.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
223	Spectrogram 1	1	252.285878243	252.319631982	53091.4	67428.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
224	Spectrogram 1	1	252.308752678	252.337206243	68324.4	88261.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
225	Spectrogram 1	1	252.714076687	252.740856513	54883.5	65188.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
226	Spectrogram 1	1	252.732208861	252.747830426	71460.6	85573.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
227	Spectrogram 1	1	252.939752698	252.954258437	51971.3	61603.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
228	Spectrogram 1	1	252.950074089	252.965974610	64740.1	80421.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
229	Spectrogram 1	1	254.706664224	254.713917093	56675.6	64292.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
230	Spectrogram 1	1	254.704432572	254.724238484	67876.3	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
231	Spectrogram 1	1	255.109477624	255.126493972	47043.0	64292.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
232	Spectrogram 1	1	255.125657103	255.162758320	45026.9	84453.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
233	Spectrogram 1	1	256.583205848	256.608869847	49059.1	60483.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
234	Spectrogram 1	1	256.598548456	256.640670891	68324.4	80197.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
235	Spectrogram 1	1	257.284781867	257.298729693	52195.3	62948.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
236	Spectrogram 1	1	257.322440997	257.335551953	72356.6	83109.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
237	Spectrogram 1	1	257.334994040	257.347268127	52195.3	62724.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
238	Spectrogram 1	1	257.560111952	257.576291431	48835.1	58467.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
239	Spectrogram 1	1	257.571270213	257.599165865	63396.1	79525.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
240	Spectrogram 1	1	257.716606746	257.739202224	48387.1	55107.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
241	Spectrogram 1	1	257.814520484	257.859711441	48611.1	64068.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
242	Spectrogram 1	1	258.163215897	258.181627028	47939.1	60707.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
243	Spectrogram 1	1	258.175489984	258.186369289	66756.3	79525.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
244	Spectrogram 1	1	258.991996090	259.028260438	54659.5	61828.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
245	Spectrogram 1	1	260.371715781	260.392637520	62948.0	74820.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
246	Spectrogram 1	1	260.958361713	261.036190583	46147.0	61603.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
247	Spectrogram 1	1	261.170089713	261.191011452	51971.3	63844.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
248	Spectrogram 1	1	261.189616669	261.197985365	67876.3	81541.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
249	Spectrogram 1	1	261.293946593	261.321005375	52643.4	65636.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
250	Spectrogram 1	1	261.314031462	261.321842245	79749.1	86469.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
251	Spectrogram 1	1	262.446316534	262.466959317	50627.2	66532.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
252	Spectrogram 1	1	262.773253761	262.793896544	53763.4	68548.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
253	Spectrogram 1	1	263.961330137	263.983925615	61603.9	78181.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
254	Spectrogram 1	1	264.334853103	264.353264234	70788.5	88037.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
255	Spectrogram 1	1	264.600977809	264.640868591	70340.5	87141.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
256	Spectrogram 1	1	266.055457425	266.114875163	53539.4	63620.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
257	Spectrogram 1	1	266.379326130	266.416985260	49731.2	67652.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
258	Spectrogram 1	1	267.722223137	267.731707659	54435.5	62052.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
259	Spectrogram 1	1	267.725291659	267.733939311	75268.8	81989.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
260	Spectrogram 1	1	267.872859659	267.935066963	52643.4	62052.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
261	Spectrogram 1	1	269.907569629	269.927375542	64964.2	78853.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
262	Spectrogram 1	1	269.935186325	269.942439195	60259.9	64292.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
263	Spectrogram 1	1	270.214979900	270.234785813	51747.3	69220.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
264	Spectrogram 1	1	270.537453823	270.548054171	51971.3	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
265	Spectrogram 1	1	270.786841137	270.813899920	52195.3	66308.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
266	Spectrogram 1	1	271.102619919	271.114894005	55555.6	66084.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
267	Spectrogram 1	1	271.110988614	271.122983745	78181.0	84453.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
268	Spectrogram 1	1	271.140836962	271.148926701	78853.0	85125.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
269	Spectrogram 1	1	271.229545320	271.287289320	48387.1	59811.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
270	Spectrogram 1	1	272.441611957	272.474528827	49059.1	58243.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
271	Spectrogram 1	1	272.738700837	272.767433358	53539.4	68772.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
272	Spectrogram 1	1	272.761017358	272.774407271	77284.9	88037.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
273	Spectrogram 1	1	275.417521783	275.437606653	53763.4	63620.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
274	Spectrogram 1	1	275.436769783	275.460202131	65188.2	84901.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
275	Spectrogram 1	1	275.583779870	275.611954478	48163.1	53987.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
276	Spectrogram 1	1	275.782955010	275.806108402	52419.4	66756.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
277	Spectrogram 1	1	275.903185271	275.930244053	52195.3	58691.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
278	Spectrogram 1	1	276.092038835	276.140856226	46595.0	60931.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
279	Spectrogram 1	1	276.809515561	276.848569474	59811.8	75044.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
280	Spectrogram 1	1	277.034633473	277.067550343	68324.4	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
281	Spectrogram 1	1	277.323074278	277.362407147	66308.2	81093.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
282	Spectrogram 1	1	277.576645940	277.599241418	60931.9	74820.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
283	Spectrogram 1	1	278.387572915	278.418816046	55331.5	67204.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
284	Spectrogram 1	1	278.992908935	279.039773630	73028.7	91845.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
285	Spectrogram 1	1	278.985377109	279.000998674	59139.8	66308.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
286	Spectrogram 1	1	279.118997282	279.172556934	49955.2	66756.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
287	Spectrogram 1	1	279.890591388	279.904539214	62276.0	69220.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
288	Spectrogram 1	1	281.415089698	281.435174567	53763.4	60035.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
289	Spectrogram 1	1	281.431269176	281.459164828	65188.2	78405.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
290	Spectrogram 1	1	281.689303958	281.714131088	51971.3	64292.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
291	Spectrogram 1	1	281.710783610	281.732542218	71460.6	81765.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
292	Spectrogram 1	1	281.923069707	281.944270402	50403.2	59811.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
293	Spectrogram 1	1	281.958776142	281.965471098	70340.5	78181.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
294	Spectrogram 1	1	282.062269011	282.088490924	49731.2	56899.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
295	Spectrogram 1	1	283.010442357	283.033874704	55555.6	62276.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
296	Spectrogram 1	1	285.339172685	285.357862772	60707.9	74596.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
297	Spectrogram 1	1	285.854684520	285.874490433	58243.7	74148.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
298	Spectrogram 1	1	287.024349766	287.047782114	64292.1	71684.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
299	Spectrogram 1	1	287.382251167	287.399267514	61603.9	68548.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
300	Spectrogram 1	1	287.562178307	287.598163699	55779.6	67204.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
301	Spectrogram 1	1	288.226653109	288.248411718	60035.8	72580.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
302	Spectrogram 1	1	290.329149515	290.337239254	71684.6	79973.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
303	Spectrogram 1	1	290.476996471	290.505728992	52643.4	64516.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
304	Spectrogram 1	1	290.967960317	290.988045186	52419.4	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
305	Spectrogram 1	1	291.278996837	291.300476489	53091.4	74148.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
306	Spectrogram 1	1	291.293502576	291.310239968	76164.9	94086.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
307	Spectrogram 1	1	293.825313437	293.847629959	51747.3	67204.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
308	Spectrogram 1	1	294.885906683	294.917707726	51971.3	69444.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
309	Spectrogram 1	1	296.477353950	296.530634646	51523.3	60035.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
310	Spectrogram 1	1	296.636080211	296.671786645	58467.7	70116.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
311	Spectrogram 1	1	296.889930829	296.897462655	58243.7	64964.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
312	Spectrogram 1	1	297.495266849	297.506983023	67428.3	78181.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
313	Spectrogram 1	1	297.516746501	297.574211544	53091.4	65860.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
314	Spectrogram 1	1	297.513120066	297.541294675	39202.5	45250.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
315	Spectrogram 1	1	297.516467544	297.535994501	79077.1	87141.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
316	Spectrogram 1	1	298.820589596	298.853785422	54211.5	70340.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
317	Spectrogram 1	1	299.663038658	299.714087701	52195.3	61379.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
318	Spectrogram 1	1	301.990374204	302.007948465	65412.2	74820.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
319	Spectrogram 1	1	302.000695595	302.010459073	87141.6	96550.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
320	Spectrogram 1	1	302.016875073	302.026080638	89381.7	98566.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
321	Spectrogram 1	1	303.768722525	303.797455046	56675.6	64292.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
322	Spectrogram 1	1	304.647435935	304.661383761	59139.8	71684.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
323	Spectrogram 1	1	304.967120292	305.010079596	58467.7	72356.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
324	Spectrogram 1	1	305.211207433	305.230734389	68324.4	81317.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
325	Spectrogram 1	1	305.430188301	305.449157345	66532.3	81317.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
326	Spectrogram 1	1	305.630758225	305.644427094	61828.0	71908.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
