Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
889	Spectrogram 1	1	428.463177523	428.502729164	66316.8	88979.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
890	Spectrogram 1	1	428.904968720	428.971217719	52480.9	68940.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
891	Spectrogram 1	1	433.023281671	433.063822103	59637.4	70610.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
892	Spectrogram 1	1	433.309042173	433.342265552	60830.2	73473.3	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
893	Spectrogram 1	1	433.477136543	433.529542467	58683.2	69895.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
894	Spectrogram 1	1	433.741736494	433.762105589	58921.8	67032.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
895	Spectrogram 1	1	435.776865347	435.788533081	69656.5	83969.5	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
896	Spectrogram 1	1	435.885236739	435.930523368	56059.2	68225.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
897	Spectrogram 1	1	436.154187793	436.166251044	56059.2	65839.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
898	Spectrogram 1	1	440.391748413	440.404207180	48664.1	57251.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
899	Spectrogram 1	1	440.401636324	440.443758821	67509.5	90887.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
900	Spectrogram 1	1	440.893460771	440.926684149	50334.0	61307.3	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
901	Spectrogram 1	1	440.910467977	440.923322260	65124.0	81822.5	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
902	Spectrogram 1	1	442.695432382	442.711648554	48425.6	59637.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
