"sound.files","selec","start","end","bottom.freq","top.freq","subtypes","composed.subtype","count.subtypes","composed.subtype.label","subtype.label"
"742-B5-A30_0037.flac",1777,421.56569564,421.591638596,49.1996,83.3333,"4-4",1777,2,"step.trill","step.trill"
"742-B5-A30_0037.flac",1778,422.09766591,422.14815704,38.371,68.9736,"1-4",1778,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0037.flac",1779,456.356609721,456.42802259,57.4388,87.5706,"4-4-4",1779,3,"composed.complex","complex"
"742-B5-A30_0037.flac",1780,617.452961931,617.488110453,52.0245,76.2712,"4-4",1780,2,"step.trill","step.trill"
"742-B5-A30_0037.flac",1781,618.743973263,618.780516567,52.7307,88.0414,"4-4",1781,2,"step.trill","step.trill"
"742-B5-A30_0037.flac",1782,629.180857228,629.225211315,65.2072,102.1657,"4-4",1782,2,"step.trill","step.trill"
"742-B5-A30_0037.flac",1783,800.609481566,800.634587653,65.4426,104.049,"4-4",1783,2,"step.trill","step.trill"
"742-B5-A30_0037.flac",1784,806.152349982,806.171597982,55.791,77.2128,"1-4",1784,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0040.flac",1785,0.271324258,0.296835067,54.8493,88.0414,"4-4",1785,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1786,1.162617765,1.18733754,49.6704,85.2166,"4-4",1786,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1787,2.328981788,2.349153125,52.4953,88.2768,"4-4",1787,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1788,4.044928579,4.067275257,54.1431,88.9831,"4-6",1788,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1789,4.736488709,4.78711481,45.4331,88.2768,"4-4-4",1789,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1790,10.621769221,10.647873305,47.7872,82.1563,"4-4",1790,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1791,15.946010761,15.970730537,50.8475,86.629,"4-4",1791,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1792,23.850005667,23.880658189,50.3766,85.2166,"4-4",1792,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1793,32.408185306,32.433300598,47.081,77.4482,"4-4",1793,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1794,34.536656032,34.578185256,41.9021,80.2731,"4-4",1794,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1795,38.661296294,38.685620553,51.0829,80.0377,"4-4",1795,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1796,39.723850289,39.757666942,50.8475,78.3898,"4-4",1796,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1797,46.789747187,46.833056234,46.1394,80.2731,"4-4",1797,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1798,52.366328515,52.383928996,51.3183,81.4501,"4-4",1798,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1799,53.506007682,53.523608162,46.8456,78.8606,"4-4",1799,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1800,62.026217793,62.067944775,50.1412,84.0395,"4-4",1800,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1801,62.267482699,62.296750914,48.4934,83.8041,"4-4",1801,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1802,63.667214261,63.706172628,52.7307,82.8625,"4-4",1802,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1803,64.507884078,64.537152293,48.9642,78.3898,"4-4",1803,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1804,66.542023294,66.578015287,53.9077,86.8644,"4-4",1804,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1805,68.338458098,68.375636641,53.2015,84.275,"4-4",1805,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1806,68.750783747,68.775305764,51.5537,80.7439,"4-4",1806,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1807,69.770424634,69.809778517,55.3202,89.6893,"4-4",1807,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1808,73.373182153,73.408976389,53.9077,84.7458,"4-4",1808,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1809,73.838308819,73.870938923,53.6723,83.5687,"4-4",1809,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1810,73.985440819,74.015500066,52.4953,82.8625,"4-4",1810,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1811,75.36124413,75.394071992,58.8512,88.0414,"4-4",1811,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1812,78.315750461,78.349962631,54.3785,90.1601,"4-4",1812,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1813,78.598346832,78.626626256,59.5574,94.6328,"4-4",1813,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1814,79.758593699,79.800122922,50.8475,79.5669,"4-4",1814,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1815,79.947057269,80.010339895,36.7232,70.3861,"4-4-4",1815,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1816,80.676784733,80.718313956,50.3766,86.3936,"4-4",1816,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1817,81.595173419,81.642239872,52.2599,92.9849,"4-4",1817,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1818,81.823188525,81.872628077,50.6121,84.9812,"4-4",1818,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1819,82.139997066,82.16590339,55.5556,83.5687,"4-4",1819,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1820,82.35931081,82.385019377,49.1996,78.1544,"4-4",1820,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1821,82.488644677,82.527009769,51.5537,83.5687,"4-4",1821,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1822,83.026941774,83.066888931,54.1431,92.0433,"4-4",1822,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1823,83.153507026,83.187719195,55.3202,88.9831,"4-4",1823,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1824,83.641178127,83.665502386,50.1412,81.4501,"4-4",1824,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1825,83.881453818,83.923774074,51.3183,82.8625,"4-4",1825,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1826,84.334715415,84.398393558,45.6685,88.0414,"4-4",1826,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1827,87.26371062,87.298120547,56.0264,84.275,"4-4",1827,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1828,87.591989031,87.636682385,52.7307,86.3936,"4-4",1828,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1829,87.925607019,87.978606218,52.2599,82.6271,"4-4",1829,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1830,88.937732671,88.973724665,50.1412,82.3917,"4-4",1830,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1831,89.594289599,89.633445723,50.334,83.0153,"4-4",1831,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1832,90.134762564,90.166403877,52.2424,84.6851,"4-4",1832,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1833,90.448011457,90.503185997,57.0134,85.8779,"4-4",1833,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1834,91.57602289,91.602918006,52.2424,82.7767,"4-4",1834,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1835,92.254333325,92.273911387,49.1412,75.6202,"4-4",1835,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1836,92.483337222,92.525657478,44.6088,84.4466,"4-6",1836,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1837,92.705221824,92.742202608,49.1412,89.2176,"4-4",1837,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1838,93.965137979,94.00251428,48.9027,103.5305,"4-4-4",1838,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1839,95.554915564,95.594071689,49.3798,78.4828,"4-4",1839,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1840,95.819120316,95.863418154,53.6737,85.1622,"1-4",1840,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0040.flac",1841,96.262098592,96.308176254,45.563,98.9981,"4-6",1841,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1842,96.595518293,96.643573537,44.6088,96.374,"4-6",1842,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1843,96.832234337,96.870797187,52.2424,85.6393,"4-4",1843,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1844,97.399601571,97.443701651,44.8473,88.5019,"4-4",1844,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1845,98.081668884,98.120429492,50.5725,92.0802,"4-6",1845,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1846,98.748707101,98.798344411,53.6737,84.6851,"4-6",1846,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1847,99.191091997,99.230841397,52.2424,99.9523,"4-6",1847,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1848,99.662547349,99.707833978,62.0229,102.3378,"6-4",1848,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1849,99.774478494,99.820951672,47.9485,87.3092,"4-6",1849,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1850,100.503612683,100.552458959,49.1412,83.9695,"4-6",1850,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1851,100.73696726,100.783835955,48.187,88.979,"4-6",1851,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1852,100.992668515,101.019365873,46.0401,79.9141,"4-4",1852,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1853,101.454927748,101.50100541,46.0401,90.6489,"4-6",1853,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1854,102.054530417,102.105947551,49.6183,85.6393,"4-4",1854,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1855,102.191378991,102.234885796,52.0038,86.1164,"4-4",1855,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1856,102.872062419,102.920710938,51.5267,84.6851,"4-4",1856,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1857,103.289133946,103.337584707,50.5725,83.2538,"4-4",1857,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1858,103.423213905,103.480168268,50.334,84.4466,"4-6",1858,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1859,103.562237923,103.613061782,51.7653,89.2176,"4-4",1859,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1860,104.383725089,104.434153431,46.2786,98.7595,"4-6",1860,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1861,104.654455967,104.686295038,51.7653,82.2996,"4-4",1861,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1862,105.219648709,105.257816043,42.4618,83.9695,"4-4",1862,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1863,105.824788608,105.863549216,45.3244,78.0057,"4-4",1863,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1864,106.103034298,106.12933614,51.7653,78.0057,"1-4",1864,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0040.flac",1865,106.753065205,106.782926694,43.416,73.9504,"4-4",1865,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1866,107.047922584,107.095977828,42.7004,91.126,"4-4",1866,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1867,107.376794375,107.41258861,45.563,78.2443,"4-4",1867,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1868,107.814235316,107.866245724,49.3798,87.5477,"4-4",1868,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1869,108.248512125,108.280944471,50.0954,90.1718,"4-4",1869,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1870,108.66894586,108.717989895,50.334,87.3092,"4-4",1870,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1871,109.780346132,109.807439006,56.0592,88.979,"4-4",1871,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1872,110.455887847,110.498010345,46.2786,82.5382,"4-4",1872,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1873,111.363597696,111.39840314,52.0038,83.2538,"4-4",1873,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1874,111.479088383,111.531296549,48.6641,81.8225,"4-4",1874,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1875,113.685474467,113.727399207,51.5267,95.1813,"4-4",1875,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1876,117.609984481,117.63767063,53.9122,84.4466,"4-4",1876,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1877,119.704440691,119.733115631,44.6088,71.0878,"4-4",1877,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1878,120.018876133,120.063569488,53.6737,92.5573,"4-4",1878,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1879,121.231331166,121.253084569,50.5725,75.1431,"1-4",1879,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0040.flac",1880,124.646614012,124.680232906,51.5267,88.979,"4-4",1880,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1881,125.099875609,125.124793143,53.6737,83.2538,"4-4",1881,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1882,126.615493866,126.641597949,47.7099,89.6947,"6-4",1882,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1883,126.896705929,126.93408223,50.8111,74.666,"4-4",1883,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1884,129.016672948,129.046138921,54.8664,92.0802,"4-4",1884,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1885,134.217316138,134.260822943,51.5267,86.1164,"4-4",1885,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1886,134.497934926,134.537486568,45.0859,74.4275,"4-4",1886,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1887,135.151129964,135.19345022,47.4714,90.4103,"4-4",1887,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1888,138.503723035,138.542483643,50.334,87.0706,"4-4",1888,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1889,140.590664433,140.608462672,60.3531,90.8874,"4-4",1889,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1890,140.879589066,140.906088666,49.6183,75.3817,"1-4",1890,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0040.flac",1891,141.553350958,141.596462247,43.1775,85.6393,"4-6",1891,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1892,142.414587205,142.451567989,53.4351,93.5115,"4-4",1892,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1893,143.202850673,143.236074052,50.5725,82.5382,"4-4",1893,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1894,143.602717555,143.62862388,55.105,83.2538,"4-4",1894,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1895,143.788808027,143.829941733,52.958,86.8321,"4-4",1895,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1896,144.977729833,144.995330314,66.0782,84.208,"4-4",1896,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1897,145.680759939,145.693218706,53.6737,83.0153,"4-4",1897,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1898,146.975680144,147.0047506,52.2424,81.1069,"4-4",1898,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1899,148.198418181,148.239749646,59.1603,99.2366,"4-4",1899,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1900,149.816474765,149.859783812,47.9485,94.9427,"4-6",1900,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1901,150.114891687,150.161562624,53.1966,85.1622,"4-6",1901,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1902,150.237106258,150.283974953,47.9485,81.3454,"4-4",1902,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1903,150.366637778,150.421812317,55.105,87.0706,"4-4",1903,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1904,150.591686511,150.628074021,51.5267,83.4924,"4-4",1904,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1905,153.993125435,154.012110222,59.1603,91.126,"4-4",1905,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1906,154.84348498,154.870577854,54.8664,89.9332,"4-4",1906,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1907,155.297339852,155.324630484,57.4905,93.0344,"4-4",1907,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1908,155.527134782,155.562335742,62.5,91.3645,"4-4",1908,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1909,155.875782288,155.928583729,51.5267,82.5382,"4-4",1909,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1910,157.20076174,157.223108418,51.0496,81.8225,"4-4",1910,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1911,157.402475005,157.437082691,57.2519,82.5382,"4-4",1911,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1912,157.513417358,157.540312474,59.1603,93.75,"4-4",1912,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1913,157.893310661,157.922776634,51.5267,91.3645,"4-4",1913,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1914,159.340108745,159.373332123,56.7748,93.9885,"4-4-4",1914,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1915,159.445711521,159.482890064,51.0496,89.2176,"4-4",1915,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1916,159.547754756,159.593634659,53.4351,91.126,"4-6",1916,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1917,159.657114938,159.686976427,56.5363,91.6031,"4-4",1917,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1918,163.553344259,163.582414715,48.6641,76.5744,"4-4",1918,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1919,163.665275298,163.694741271,52.0038,80.8683,"4-4",1919,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1920,164.351298303,164.387685813,53.1966,90.1718,"4-6",1920,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1921,166.123408425,166.146743893,50.334,81.1069,"4-4",1921,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1922,166.637381368,166.666451824,51.2882,85.6393,"4-4",1922,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1923,167.378578807,167.413384251,54.8664,90.6489,"4-6",1923,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1924,170.258925811,170.285425411,54.6279,80.8683,"4-4",1924,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1925,173.442830814,173.475065401,52.0038,82.2996,"4-4",1925,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1926,173.572955608,173.602817097,49.6183,84.208,"4-4",1926,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1927,174.172558277,174.201628734,52.958,86.355,"4-4",1927,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1928,174.528325079,174.548694174,57.0134,83.7309,"4-4",1928,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1929,174.740717287,174.761086382,54.6279,83.9695,"4-4",1929,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1930,175.086200767,175.110327268,53.6737,84.9237,"4-4",1930,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1931,175.794372586,175.838868182,52.4809,106.1546,"4-4-4",1931,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1932,176.236559724,176.272156201,49.8569,91.3645,"4-4-4",1932,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1933,177.397597305,177.42904086,53.9122,88.5019,"4-4",1933,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1934,178.673928239,178.723763307,46.9943,81.8225,"4-4",1934,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1935,178.996076251,179.023960053,43.8931,74.9046,"4-4",1935,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1936,179.206886393,179.258501285,50.0954,86.8321,"4-4",1936,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1937,180.309585622,180.343204517,47.9485,79.9141,"4-4",1937,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1938,180.450191706,180.490138864,54.6279,87.7863,"4-4",1938,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1939,180.68730369,180.715978629,52.2424,88.0248,"4-4",1939,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1940,181.610636331,181.663833289,46.5172,78.9599,"4-4",1940,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1941,182.435287734,182.490857789,51.7653,87.5477,"4-4",1941,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1942,182.785121789,182.830606176,47.9485,80.1527,"4-4",1942,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1943,182.924541324,182.97239881,49.1412,78.4828,"4-4",1943,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1944,184.535676266,184.563560173,54.3893,93.2729,"4-4",1944,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1945,184.730270341,184.769426465,50.8111,84.208,"4-4",1945,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1946,184.964613709,185.018799458,53.6737,91.126,"4-4",1946,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1947,185.450307652,185.489859293,48.9027,82.5382,"4-4",1947,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1948,185.810425134,185.854722972,48.187,87.5477,"4-4",1948,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1949,186.549644992,186.592954039,49.6183,87.0706,"4-4",1949,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1950,186.859334237,186.897303812,50.334,80.6298,"4-4",1950,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1951,187.074692817,187.129669599,47.9485,80.3912,"4-4",1951,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1952,188.622743421,188.667436775,52.2424,86.8321,"4-4",1952,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1953,189.670070457,189.706062451,52.7195,82.2996,"4-4",1953,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1954,189.854578758,189.914301736,49.6183,77.5286,"4-4",1954,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1955,190.246930933,190.285296025,62.0229,97.8053,"4-4",1955,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1956,190.505203044,190.545545718,56.2977,92.5573,"4-4",1956,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1957,190.696830641,190.723132482,64.1698,99.2366,"4-4",1957,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1958,193.68673569,193.732022319,35.0668,72.7576,"4-1-1-4",1958,4,"composed.complex","complex"
"742-B5-A30_0040.flac",1959,197.328055531,197.344271704,63.4542,94.4656,"4-4",1959,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1960,197.6901507,197.723176321,55.5821,81.8225,"4-4",1960,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1961,200.10220606,200.144921832,44.6088,81.1069,"4-4",1961,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1962,200.333780814,200.363444545,52.2424,81.1069,"4-4",1962,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1963,200.440174728,200.485659116,49.6183,89.4561,"4-4",1963,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1964,203.811950345,203.850513195,44.8473,83.9695,"4-4",1964,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1965,204.38386676,204.437459234,49.6183,86.8321,"4-4",1965,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1966,208.644168304,208.67106342,49.6183,79.1985,"4-4",1966,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1967,209.917532864,209.942054882,50.5725,82.0611,"4-4",1967,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1968,210.040933985,210.087209405,52.2424,90.6489,"4-4",1968,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1969,213.245010643,213.280211603,48.187,81.1069,"4-4",1969,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1970,213.591680672,213.611456493,53.4351,79.437,"4-4",1970,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1971,213.825233008,213.873683768,56.2977,94.9427,"4-4",1971,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1972,215.423315909,215.454561705,51.7653,86.1164,"4-4",1972,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1973,217.576505564,217.619419094,53.4351,89.6947,"4-4",1973,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1974,218.003069803,218.038864038,55.5821,93.75,"4-4",1974,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1975,218.718558676,218.765229612,44.1317,79.1985,"4-4",1975,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1976,219.19416695,219.224423956,56.7748,89.2176,"4-4",1976,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1977,222.378072376,222.414262128,57.0134,95.6584,"4-4",1977,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1978,222.782883213,222.824610195,57.0134,98.2824,"4-4",1978,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1979,222.919731891,222.956119401,57.2519,94.9427,"4-4",1979,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1980,223.955588424,223.99672213,46.9943,83.2538,"4-6",1980,2,"composed.complex","complex"
"742-B5-A30_0040.flac",1981,224.627768354,224.663167073,55.3435,83.9695,"4-4",1981,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1982,228.442126625,228.484842397,53.6737,88.0248,"4-4",1982,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1983,228.788994307,228.831116805,53.6737,87.3092,"4-4",1983,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1984,229.368030123,229.403824358,53.1966,80.6298,"4-4-4",1984,3,"composed.complex","complex"
"742-B5-A30_0040.flac",1985,229.483916327,229.520106078,51.0496,82.5382,"4-4",1985,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1986,232.968019027,233.003219988,47.2328,76.3359,"4-4",1986,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1987,233.319039632,233.365117294,46.7557,87.0706,"4-4",1987,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1988,233.564259702,233.617061143,45.563,87.0706,"4-4",1988,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1989,234.453973554,234.475529198,46.7557,72.5191,"4-4",1989,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1990,235.746718313,235.791016152,55.5821,91.126,"4-4",1990,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1991,240.374456192,240.424093501,53.1966,95.1813,"4-4",1991,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1992,240.623631426,240.662787551,58.2061,92.5573,"4-4",1992,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1993,241.361071459,241.399238793,52.2424,90.6489,"4-4",1993,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1994,242.126197642,242.168122381,50.334,88.0248,"4-4",1994,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1995,242.274713949,242.314067832,56.7748,92.5573,"4-4",1995,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1996,242.501344409,242.555332399,52.4809,85.8779,"4-4",1996,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1997,242.678140245,242.729952895,59.1603,88.7405,"4-4",1997,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1998,243.471545851,243.520392127,49.6183,82.2996,"4-4",1998,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",1999,244.593229867,244.613598963,64.4084,82.5382,"4-4",1999,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",2000,245.689403181,245.751894774,51.0496,71.5649,"4-4",2000,2,"step.trill","step.trill"
"742-B5-A30_0040.flac",2001,246.885642041,246.90897751,62.7385,80.8683,"4-4",2001,2,"step.trill","step.trill"
